type,annotations.gid,annotations.euid,annotations.children pid namespace,annotations.pid,annotations.seen time,annotations.source,annotations.net namespace,annotations.ipc namespace,annotations.ppid,annotations.pid namespace,annotations.uid,annotations.egid,annotations.exe,annotations.mount namespace,annotations.name,annotations.user namespace,annotations.path,annotations.subtype,annotations.permissions,annotations.epoch,annotations.version,annotations.memory address,annotations.size,annotations.tgid,annotations.start time,annotations.ns pid,annotations.read fd,annotations.write fd,annotations.cwd,annotations.command line,annotations.fd,annotations.root path
Artifact,,,,,,syscall,,,,,,,,,,,/etc/security/pam_env.conf,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/environment,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/default/locale,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/login.defs,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/passwd,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7fb20d8af000,967,2906,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/var/run/utmp,file,0664,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,2906,,,5,6,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/2981/fd,directory,0500,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/usr/bin/docker,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib64/ld-linux-x86-64.so.2,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/ld.so.cache,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aac30000,13817,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libpthread.so.0,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aac2e000,2000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa7fc000,21e480,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa816000,1ff000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaa15000,2000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaa17000,3480,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libdl.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa5f8000,203110,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa5fb000,1ff000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa7fa000,2000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libc.so.6,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa207000,3f0ae0,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa3ee000,200000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa5ee000,6000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa5f4000,3ae0,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aac2b000,3000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa5ee000,4000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aa7fa000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaa15000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,55e2328b6000,96d000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aac44000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/kernel/mm/transparent_hugepage/hpage_pmd_size,file,0444,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aabeb000,40000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aabcb000,20000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaacb000,100000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16a9a07000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16a5a07000,4000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1685a07000,20000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1685207000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,4000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1683207000,2000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1682ff6000,210c10,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,400000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7f16aabcb000,20000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aab4b000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16a9e0d000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16a7a37000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1695b87000,1000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1685207000,407000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1685400000,200000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1682ef6000,100000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aac34000,10000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaabb000,10000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16826f5000,801000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16826f6000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f167a6f5000,8000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f167c000000,21000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1681ef4000,801000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1681ef5000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16816f3000,801000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16816f4000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1674000000,8000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1674000000,21000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1680ef2000,801000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1680ef3000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1678000000,4000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1678000000,21000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f166c000000,8000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f166c000000,21000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaa7b000,40000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16806f1000,801000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16806f2000,800000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1670000000,4000000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1670000000,21000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000400000,400000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16806b1000,40000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16aaa6b000,10000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1680671000,40000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f1680631000,40000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f16805f1000,40000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/usr/libexec/docker/cli-plugins,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/dev/null,character device,0666,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,2981,,,11,12,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/usr/libexec/docker/cli-plugins/docker-buildx,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,2981,,,7,8,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,2981,,,9,10,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22b005d000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22b003d000,20000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22aff3d000,100000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22af73d000,800000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22ab73d000,4000000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f228b73d000,20000000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f228af3d000,800000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,4000000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288f3d000,2000000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288d2c000,210c10,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,400000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7f22b003d000,20000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22affbd000,1000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22afb43000,1000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f22ad76d000,1000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f229b8bd000,1000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f228af3d000,407000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f228b000000,200000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288c2c000,100000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288c1c000,10000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288c0c000,10000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288bcc000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000400000,400000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288b8c000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288b7c000,10000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288b3c000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288afc000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288abc000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288a7c000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288a6c000,10000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2288a2c000,40000,2990,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,1,0,,,2981,,,11,12,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/usr/libexec/docker/cli-plugins/docker-compose,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,1,0,,,2981,,,7,8,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,1,0,,,2981,,,9,10,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99db848000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99db828000,20000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99db728000,100000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99daf28000,800000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99d6f28000,4000000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b6f28000,20000000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b6728000,800000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,4000000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4728000,2000000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4517000,210c10,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,400000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7f99db828000,20000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99db7a8000,1000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99db32e000,1000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99d8f58000,1000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99c70a8000,1000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b6728000,407000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b6800000,200000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4417000,100000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4407000,10000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b43f7000,10000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b43b7000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000400000,400000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4377000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4367000,10000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4327000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b42e7000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b42a7000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4297000,10000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4257000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f99b4217000,40000,2996,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/usr/libexec/docker/cli-plugins/docker-scan,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed58c1000,40000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed58a1000,20000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed57a1000,100000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed4fa1000,800000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed0fa1000,4000000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eb0fa1000,20000000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,4000000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eaefa1000,2000000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eaed90000,210c10,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,c000000000,400000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7f4ed58a1000,20000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed5821000,1000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed53a7000,1000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ed2fd1000,1000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4ec1121000,1000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eaec90000,100000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eaec80000,10000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eaec70000,10000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f4eaec30000,40000,3001,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,2,0,,,2981,,,11,12,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,2,0,,,2981,,,7,8,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,2,0,,,2981,,,9,10,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,c000400000,400000,2981,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/var/lib/docker/overlay2/18f70c996805645befc4fb5a3c729ebe4222556fed9b9c4d7290cd7e222f80df/lower,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/1104/mountinfo,file,0444,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/766/mountinfo,file,0444,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/936/mountinfo,file,0444,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/swaps,file,0444,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/mount/utab,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,766,,,15,16,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,766,,,17,18,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,766,,,19,20,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys,directory,0555,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/3008/fd,directory,0500,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/8:1,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda1,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda1/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b8:1,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:2,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sbin/dumpe2fs,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/fstab,file,0664,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/976/mountinfo,file,0444,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5931810000,13817,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libext2fs.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f593180e000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59313ac000,24ec68,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59313f9000,200000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59315f9000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libcom_err.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59311a8000,2030a8,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59311ab000,1ff000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59313aa000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libe2p.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930f9f000,208928,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930fa6000,200000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59311a6000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libblkid.so.1,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930d52000,24cd00,3008,,,,,,,,
